0.36	1.45
0.37	1.8
0.43	1.68
0.4	1.66
0.41	1.63
0.49	1.64
0.42	1.72
0.47	1.61
0.46	1.72
0.39	1.56
0.35	1.33
0.38	1.74
0.37	1.72
0.42	1.64
0.46	1.67
0.3	1.37
0.46	1.58
0.5	1.56
0.39	1.66
0.39	1.53
0.47	1.52
0.55	1.73
1.05	1.59
0.54	1.74
0.59	1.62
1.19	1.8
1.34	1.57
0.69	1.57
0.75	1.61
1.2	1.58
0.96	1.58
0.75	1.67
1.11	1.36
0.97	1.27
1.16	1.37
1.31	1.32
0.7	1.18
0.42	0.94
0.25	1.1
0.24	0.99
0.39	1.47
0.34	1.3
0.46	1.5
0.27	1.31
0.31	1.22
0.28	1.39
0.28	1.34
0.35	1.34
0.31	1.23
0.38	1.57
0.33	1.38
0.36	1.68
0.42	1.74
0.42	1.84
0.23	0.95
0.2	0.89
0.26	1.07
0.24	1.25
0.28	1.25
0.25	1.32
0.32	1.28
