0.23	0.79
0.62	2.06
0.67	2.03
0.66	2.2
0.71	1.98
0.62	2.16
0.72	2.13
0.64	2.04
0.69	2.01
0.67	2.18
0.65	2.13
0.71	2.09
0.69	1.99
0.62	2.05
0.62	2.08
0.76	1.96
0.64	2.04
0.57	2.19
0.64	2.09
0.64	2.07
0.68	2.08
0.6	2.09
0.69	2.01
0.63	2.07
0.65	2.04
0.65	2.06
0.61	2.12
0.63	2.11
0.69	1.96
0.73	2.09
0.6	2.25
0.68	2.02
0.72	1.99
0.67	2.04
0.71	2.03
0.47	2.39
0.56	2.69
0.51	2.24
0.2	0.73
0.16	0.63
0.24	1.17
0.53	1.78
0.64	2.01
0.59	2.09
0.73	2.15
0.63	2.19
0.67	2.08
0.75	2.05
0.67	2.04
0.59	2.18
0.54	1.83
0.69	2.09
0.64	2.01
0.67	2.11
0.63	2
0.62	2.02
0.67	2.01
0.64	2.2
0.68	2.15
0.7	2.05
0.52	1.32
0.23	0.87
